text,tag,lang,emoticon
"@Adanae78667478 La estrategia d Nueva Zelanda, en mi opinió es la mas acertada Será pq desde el primer dia he pensado, q solamente acotando espacios podemos combatir el virus Durante 1 mes: Cerrar el pais Cerrar CCAA Cerrar poblaciones Como cortafuegos en 1 gran incendio, para ahogar el fuego",no mourning,es,0
@realDonaldTrump You totally mishandled the Covid-19 response and now you want to totally avoid doing anything while thousands continue to die? You are worthless. #MourningInAmerica #LiarInChief #ImpeachedForever,no mourning,en,0
Fifth interview of the #ESMH series on #COVID19 cc @linagalvezmunoz,no mourning,en,0
"You are such a GRIFTER!!!
 KEEP RIPPING OFF THOSE CA VOTERS
 EX_CONGRESSMAN!!!The former Republican congressman wants to push back the start of his 11-month prison term for stealing campaign funds until next year because of COVID-19 concerns https://t.co/yTRzFmLATm via @HuffPostPol",no mourning,en,0
We loved lighting up the #NHSclap #NHSheroes #clapforourkeyworkers #ClapForOurCarers Thank you to all in our #community with support for #COVIDー19 #sussex #ESHTNHS @ESHTNHS Proud to be part of the NHS,no mourning,en,0
Dust continues to generate atmospheric particles. The food &amp; medical supply chains continue unabated. So is conspicuous consumption the real culprit of global pollution?,no mourning,en,0
Six People Die From Coronavirus After Attending South Carolina Funeral #Topbuzz https://t.co/sAD32Y9WnX,no mourning,en,0
"My collage of family, friends, medical personnel and others-all good reasons to stay home. #coronavirus #StayHome",no mourning,en,0
Tú llévame contigo como el oro del cuello.,no mourning,es,0
Absolutely ❤️,no mourning,en,1
My condolences to the men who can’t reach a barber during quarantine 🙁,no mourning,en,1
"The World FIGHT AGAINST COVID-19....

Poster made By: JOYDEEP BHATTACHARJEE !!
Entry From: AGARTALA, TRIPURA !!

#Together_We_Can Campaign !!

You Can apply by this link https://t.co/0ndFddnuLd 

#TogetherWeCan #TWC #RSKSIndia #IndiaFightCovid19
#Art https://t.co/4guXZgqF63",no mourning,en,0
Nada chavales cancelar el brexit from life,no mourning,en,0
"DJ TOPO ADVIERTE DE COMPLOT CONTRA ""JESSICA PEREIRA"" EN TELEMICRO (EL DE... https://t.co/LOgNaaDlu2 via @YouTube",no mourning,es,0
@rialjorge Callare Jorge que la primera que rompiò la cuarentena fue tu ex que se fue corriendo salame no te aguantaba mas como todo nosotros,no mourning,es,0
"Una iniciativa estupenda para estos días. Es posible hacer accesible la cultura a todas las personas, lástima que sea una pandemia la que estimule que la #Ópera llegue a quienes no pueden pagarse una entrada @ABAOBilbaoOpera",no mourning,es,0
"ANTE CONTINGENCIA POR COVID-19, UPNECH CAMPUS GUADALUPE Y CALVO DIFUNDE FECHAS PARA INSCRIPCIONES A NUEVO CICLO ESCOLAR
 
 👉Lee la nota completa en: https://t.co/jH36DspdIC https://t.co/C1NrS4nmak",no mourning,es,1
NY Funeral Homes Call COVID-19 Stats Padded https://t.co/XKZqh2MAC9,no mourning,en,0
"No one is equipped to make the hard decisions about COVID risk &amp; economy. We all like to gripe, but the burden is heavy for those in authority right now. Pray for them! They need God's guidance. This is an unprecidented situation. Pray!!!
 #COVID19 #VirusCorona #pray",no mourning,en,0
BREAKING: Nigerian president's chief of staff dies after contracting the deadly coronavirus.,no mourning,en,0
"Maharashtra is really suffering with Covid cases every single day.....
 
 Wish &amp; pray that this Crisis ends soon..... 🙏 
 
 #COVID19 
 #coronavirus",no mourning,en,1
"@Pontifex ""Pope backs universal prayer day against coronavirus with Muslims, doesn’t mention sin or Christ"" https://t.co/InQyuUizNE (Of course he doesn't mention such things. It might make the Church seem like less of an NGO&gt;)",no mourning,en,0
Borrachera de cuarentena 1 - Millonarios 0,no mourning,es,0
"The government on Wednesday released 31 more Taliban prisoners in order to move forward the peace process and to cope with the challenges posed by the novel coronavirus, the Office of the National Security Council (ONSC) said on Thursday.
 
 https://t.co/MuL3PUexkD",no mourning,en,0
"For those who want to get to know more on COVID-19 related topics such as social amelioration, rapid testing, ecq",no mourning,en,0
Nigeria would have crumbled if not for prayers - SGF speaks on Nigeria's response to the COVID-19 pandemic https://t.co/35gEYjrbWc https://t.co/A4kJbswoew,no mourning,en,0
Economy Task Farce.,no mourning,en,0
Love this - learned that there’s a food charity in Wigan called Fur Clemt. Love that name,no mourning,en,0
"Falleció GOLDIE o sea , como no están decretando 3 días de duelo?
AH NO PARA CIERTO QUE ESTAMOS EN CUARENTENA OBLIGATORIA 🌝
#coronavirus 
#MirthaLegrand",no mourning,es,1
"Separated from husband for 30 years by the Chinese immigration ban, Foon Hay Lum helped win 2006 state apology. She died from #covid19 alone (visits not allowed) in elder home that lost 80% of staff. Thank you, @MarcoOved. RIP. #canlab h/t @ohmaloutre 
https://t.co/1gpZtoa67v",no mourning,en,0
@Mochi94243339 @eldiarioes Con lo tenga q ver con Ayuso y sus adláteres tienes q pensar lo contrario de lo q dicen y acertarás.,no mourning,es,0
"Hoy vacio, lo tomaron con ganas pero x aqui ya no camina nadie!!! 

Yo: feliz https://t.co/rlBYYTpyVp",no mourning,es,0
"TradeGov: RT USTradeRep: The United States &amp; the United Kingdom agree that a Free Trade Agreement would contribute to the long-term health of our economies, which is vitally important as we recover from the challenges posed by Covid-19.
 
 … https://t.co/091jNzL66N",no mourning,en,0
5-Year-Old Girl First Child to Die of Coronavirus in Michigan https://t.co/jKqucN0Vy2,no mourning,en,0
what is @BTP doing about this? #coronavirus #COVID19 #StayAtHome #protecttheNHS,no mourning,en,0
"Ya me miraba en Puebla hasta la verga de estúpido y loco con el otro cumpleañero pero nooo, gracias coronavirus",no mourning,es,0
"En mi barrio parece que no entienden lo que es la cuarentena, ya ví como a 5 personas yendo a comprar birras como si nada 😤 encima en grupos",no mourning,es,1
Family of 2 Chicago firefighters who died of COVID-19 will receive line-of-duty benefits  https://t.co/ksgyLhHQZg,no mourning,en,0
"Discarded gloves on the ground, a new coronavirus pet peeve of many https://t.co/oyKFiOESu1 https://t.co/5GVXH7RIPg",no mourning,en,0
Oh my goodness!,no mourning,en,0
@keenanls @PalmerReport Kept him from publishing his book.. look for him to come down with a very bad case of covid-19,no mourning,en,0
DEP Alex Lequio.fuerza y ánimo para la familia,no mourning,es,0
fuck covid stupid virus took my dad aunt away that gave him hope for what he wanted to do. RIP,no mourning,en,0
PLUTO TV LA ALTERNATIVA DE VER películas y series totalmente  GRATIS 2020  en la cuarentena #COVID__19 #Covid19Colombia #Tecnologia #technology #TecnologiaparaVivir #joshtve😀 ✅ click  del video https://t.co/F7gOmPiW4f @PlutoTV  @PlutoTV_LATAM @PlutoTVUK https://t.co/Tzsdbyo7op,no mourning,es,1
Falleció un preso en Ecuador por coronavirus https://t.co/Qxx0LQjIYr https://t.co/QQuqaxh7lQ,no mourning,es,0
@RHB1969 @JamesCleverly @LengofRichardll Hmmmm not what the independent Chilcot report said tho is it,no mourning,en,0
Coronavirus lockdown | Youth dies after allegedly being beaten up by police in Uttar Pradesh. https://t.co/XH8So4vL6M,no mourning,en,0
"#coronavirus en Soacha, Cundinamarca, Bogota D.C",no mourning,es,0
"Dice que no hay pedo, que en los rzr no pasa naaa",no mourning,es,0
"@EduardoDeAtleti @doniphon62 @EscudoAtleti1 @FaSecChinchon @Atleti @Nike Así, que tienen menos blanco...😜",no mourning,es,1
Así mero 👑🦠,no mourning,es,1
Falleció segundo preso contagiado de coronavirus en Ecuador https://t.co/7sewcnvoIS Fuente:NTN24 https://t.co/4aV6gZZoVm #internacional #noticia #news #tagbusiness,no mourning,es,0
"Muy bien Inés Arrimadas, gracias por transmitir lo q percibimos los españoles solo vemos broncas por parte de la oposición, añado: mentiras, bulos y muchas ganas d tumbarse al Gobierno, nosotros esperamos unión y q todos aportemos ante la crisis del covid, una crisis nunca vista.",no mourning,es,0
@BBCWorld The corpses if burnt can vanish all the Virus for ever।,no mourning,en,0
"Tv 13 , Mónica Perez , desinforma al decir que un menor falleció por Covid y no es así , falleció con Covid que es muy distinto",no mourning,es,0
"Usama Bilal: ""El covid-19 demuestra que nuestro turismo masivo es insostenible, nos hace muy vulnerables"" vía @_infoLibre",no mourning,es,0
"Join us on prayer for Stenelus Oniloude, an @sfismd who died from COVID-19 and leaves behind beautiful children. @ADWCathSchools @mdcathcon
 
 https://t.co/kKdFkRf0Ys",no mourning,en,0
"Mosque Continues Holding Daily Prayers Amid COVID-19 Lockdown As Christians Are Threatened and Fined For Attending Drive-In Services. #hoax 
 https://t.co/Mar1rL4W5x",no mourning,en,0
Looks like Dominic Raab can’t make a decision. 🤷‍♂️ #COVID19,no mourning,en,1
"Vida hpta, este país enserio ya lo re pela jajaja",no mourning,es,0
"As I've stated before, @RepKatiePorter should chair the Coronavirus Commission.",no mourning,en,0
"summary of Covid 19 spread in Nigeria https://t.co/Zs8C3ocogu #LockdownEnd #RIPNnamdiKanu #COVID19 #StayHomeSaveLives #FreedomDay 
#lockdownhustle",no mourning,en,0
Argument for masks. Saliva spray during speech could transmit coronavirus – study,no mourning,en,0
Ya tengo coronavirus neta.,no mourning,es,0
White House blocks Fauci from testifying before House panel next week - The Washington Post https://t.co/RIPGnWPmBt,no mourning,en,0
Ese covid Psdt mi gato se llama covid,no mourning,es,0
"Esa lucha interna volvió, en cuarentena, suerte que esta vez no estoy sola 🙏🏼",no mourning,es,1
Hoy estuviéramos arrancando serie en el @HarpEstadio pero ni modo estamos guardados #estupido #Coronavirus,no mourning,es,0
"🍔 GREAT BURGER ADVENTURE 🍔 Gorgeous day and we were starting to go quarantine crazy 😜 ROAD TRIP but still practiced #SocialDistancing Thank You @BurgerBarr for satisfying the crazy burger craving!!! 
.
.
.
#COVID19… https://t.co/pReHcGBkTl",no mourning,en,1
"How come all bad things come from China? SARS, China. Coronavirus, China. STINKBUGS, China! EGG ROLLS..... CHINA!!!!",no mourning,en,0
Que barbaridad. Cuidado nos detienen. #CoronavirusEnEcuador,no mourning,es,0
"Extrapolating beyond “confirmed” numbers, we’re now at over 1 million U.S. cases and over 60k dead Americans. Moments of respect or grief or mourning from Trump? Zero. He’s not capable of it. People are meaningless to him.  https://t.co/BJRuVd0vWm",no mourning,en,0
De que sirve dormir se me despierto con dolor,no mourning,es,0
@XX73352806 Su dinero más que sus vidas por su irresponsable proceder en cuarentena viajando a los litorales y parcelas irresponsables!!,no mourning,es,0
Coronavirus: Testing will help UK ‘unlock the lockdown’ – Hancock https://t.co/zcXF9048ho,no mourning,en,0
"”Now people r refraining frm going out, it's chance to get PMU!”
 When medical pros at hospitals fighting COVID r working hard at risk of infection, doctors n nurses of Japanese medical PMU who r same medical pro, contribute to spread of infection n use medical supplies for PMU. https://t.co/hI1wIcCDAU",no mourning,en,0
"@SteveScalise All if them were born A=ARSEHOLES. They were ceasariand through their mothers arse. All those years in politics lying every Election and other A=ARSEHOLES voted for them. Strange people in the USA. Oh YES A UFO BROUGHT THIS VIRUS,YOU CAN BET ON IT. YANKS WILL BELIEVE ANYTHING",no mourning,en,0
Con la pandemia hasta se les olvidó qué Kobe Bryant ya no está.,no mourning,es,0
Important read for leaders in organizations. Families too.,no mourning,en,0
‼️‼️‼️cause im pretty sure I had it in January/February and I wouldn’t wish that on anybody 😩,no mourning,en,1
New Banksy artwork pays tribute to health worker heroes via @RTENewsNow https://t.co/15N7W2PpEh,no mourning,en,0
".@chrislhayes
 : “What the president seems to be saying is, ‘You’re on your own. Thoughts and prayers.’ ... It’s just this incredible disconnect here between the rhetoric from the president … and the actual reality of the trajectory of the virus.” https://t.co/vKKKgPHSRI",no mourning,en,0
Covid-19 EP3,no mourning,en,0
"Airbnb joins the league of job cutting firms !!!
 #Airbnb #hotels #RIPBruno #lockdown #COVID19 #coronavirus #wednesdaymorning #AirbnbrefundNOW #airbnbpolicy #airbnbshame https://t.co/r0U2jox5i4",no mourning,en,0
Falleció un paciente de 49 años por Covid 19 y hay nuevos 10 casos positivos https://t.co/icYeubfTlS,no mourning,es,0
EARLY START WHY NOT!?!?🏀QUARANTINE &amp; CHILL DAY 39🏀!SPECS !SOCIALS !CLIP🏀RIP JOE RIP KOBE #ROCKETS #TEXANS #ASTROS🏀 https://t.co/UUyVlfWpeC,no mourning,en,1
San Miguel: falleció una mujer de 86 años por coronavirus https://t.co/zkM35WYBFr,no mourning,es,0
Flood senators and reps with calls for mail in ballots!!!! We have to worry about the resurgence of this virus,no mourning,en,0
"Pope Francis: May 14, 2020 will be a Day to Invoke Every ‘God’ through Interfaith Prayer to End COVID-19 #sda #adventist #adventista #teamsda #adventists Click to read the full story: https://t.co/W5N2adxhiE https://t.co/hEHrZB25qe",no mourning,en,0
#aviation and the #FutureOfTravel,no mourning,en,0
@ngingusbonga @CyrilRamaphosa And spread the virus? Ye,no mourning,en,0
Senegal have a good number of #COVID19 recoveries.,no mourning,en,0
"Lo siento muchísimo,a los padres,fuerza y para él todas mis oraciones DEP....",no mourning,es,0
Periodistas se despiden de camarógrafo de Panamericana Televisión que falleció por COVID-19 https://t.co/kTHHJ4Vo7h,no mourning,es,0
@daulpavy @RunMoreEatMore @Medic_Russell Lol 😂 that is me,no mourning,en,1
Entendemos perfectamente que desees nuestra desaparición. https://t.co/nG8JH807Mk,no mourning,es,0
Mask donations #COVID19,no mourning,en,0
"Hola, querés ser mi primer abrazo después de la cuarentena? ENVIAR.",no mourning,es,0
@Pfgutierrez37 @giulssgeuve Pq no lo usas pq yo lo uso pa muchas cosas más,no mourning,es,0
"@MovistarFutbol @vamos Ilusionado como un niño con zapatos nuevos , en el estreno de esta serie de El Fútbol según Raul",no mourning,es,0
"ESTADO DE ALARMA
Demandado desde hace semanas desde varios partidos de la oposición, el luto oficial nacional llegará cuando todo el país avance a Fase 1. El Gobierno trabaja en la organización de un homenaje público a las víctimas https://t.co/uykYYQERgV",no mourning,es,0
Messenger: Distance adds to sense of loss while mourning a loved one amid coronavirus pandemic - https://t.co/SfAhLcymLW: https://t.co/P5T8Kv8zmo #agsafety #farmsafety #farmhealth,no mourning,en,0
"@ashok9786_ @satyajithpinku Reddy bayyata tiragadam maaneyi poorthi gaa.. Hosp staff laki kooda fever, body pains, cold, throat pains vastunaayi etc etc. But virus vundo ledo teleedu as it might be common flu too",no mourning,en,0
